row_idx,subject_id,sentence_index,task_name,split_name,pickle_file,target_string,seq_len
16932,ZAB,369,task3-TSR-2.0,test,v1-task1-SR-ZAB-369.pickle,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",17
16933,ZAB,370,task3-TSR-2.0,test,v1-task1-SR-ZAB-370.pickle,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,12
16934,ZAB,371,task3-TSR-2.0,test,v1-task1-SR-ZAB-371.pickle,It just doesn't have much else... especially in a moral sense.,8
16935,ZAB,372,task3-TSR-2.0,test,v1-task1-SR-ZAB-372.pickle,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,11
16936,ZAB,373,task3-TSR-2.0,test,v1-task1-SR-ZAB-373.pickle,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",16
16937,ZAB,374,task3-TSR-2.0,test,v1-task1-SR-ZAB-374.pickle,"But the talented cast alone will keep you watching, as will the fight scenes.",9
16938,ZAB,375,task3-TSR-2.0,test,v1-task1-SR-ZAB-375.pickle,It's solid and affecting and exactly as thought-provoking as it should be.,7
16939,ZAB,376,task3-TSR-2.0,test,v1-task1-SR-ZAB-376.pickle,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",14
16940,ZAB,377,task3-TSR-2.0,test,v1-task1-SR-ZAB-377.pickle,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",13
16941,ZAB,378,task3-TSR-2.0,test,v1-task1-SR-ZAB-378.pickle,"An important movie, a reminder of the power of film to move us and to make us examine our values.",11
16942,ZAB,379,task3-TSR-2.0,test,v1-task1-SR-ZAB-379.pickle,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",18
16943,ZAB,380,task3-TSR-2.0,test,v1-task1-SR-ZAB-380.pickle,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,13
16944,ZAB,381,task3-TSR-2.0,test,v1-task1-SR-ZAB-381.pickle,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",24
16945,ZAB,382,task3-TSR-2.0,test,v1-task1-SR-ZAB-382.pickle,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",22
16946,ZAB,383,task3-TSR-2.0,test,v1-task1-SR-ZAB-383.pickle,But what's nice is that there's a casual intelligence that permeates the script.,9
16947,ZAB,384,task3-TSR-2.0,test,v1-task1-SR-ZAB-384.pickle,Wedding feels a bit anachronistic.,5
16948,ZAB,385,task3-TSR-2.0,test,v1-task1-SR-ZAB-385.pickle,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",12
16949,ZAB,386,task3-TSR-2.0,test,v1-task1-SR-ZAB-386.pickle,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",15
16950,ZAB,387,task3-TSR-2.0,test,v1-task1-SR-ZAB-387.pickle,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",21
16951,ZAB,388,task3-TSR-2.0,test,v1-task1-SR-ZAB-388.pickle,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",15
16952,ZAB,389,task3-TSR-2.0,test,v1-task1-SR-ZAB-389.pickle,The picture doesn't know it's a comedy.,7
16953,ZAB,390,task3-TSR-2.0,test,v1-task1-SR-ZAB-390.pickle,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,15
16954,ZAB,391,task3-TSR-2.0,test,v1-task1-SR-ZAB-391.pickle,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",12
16955,ZAB,392,task3-TSR-2.0,test,v1-task1-SR-ZAB-392.pickle,The sort of movie that gives tastelessness a bad rap.,8
16956,ZAB,393,task3-TSR-2.0,test,v1-task1-SR-ZAB-393.pickle,Its engaging simplicity is driven by appealing leads.,6
16957,ZAB,394,task3-TSR-2.0,test,v1-task1-SR-ZAB-394.pickle,"Fans of the TV series will be disappointed, and everyone else will be slightly bored.",11
16958,ZAB,395,task3-TSR-2.0,test,v1-task1-SR-ZAB-395.pickle,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",11
16959,ZAB,396,task3-TSR-2.0,test,v1-task1-SR-ZAB-396.pickle,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",19
16960,ZAB,397,task3-TSR-2.0,test,v1-task1-SR-ZAB-397.pickle,"It's not a particularly good film, but neither is it a monsterous one.",8
16961,ZAB,398,task3-TSR-2.0,test,v1-task1-SR-ZAB-398.pickle,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,7
16962,ZAB,399,task3-TSR-2.0,test,v1-task1-SR-ZAB-399.pickle,Martyr gets royally screwed and comes back for more.,7
16963,ZDM,360,task3-TSR-2.0,test,v1-task1-SR-ZDM-360.pickle,"Everything its title implies, a standard-issue crime drama spat out from the Tinseltown assembly line.",10
16964,ZDM,361,task3-TSR-2.0,test,v1-task1-SR-ZDM-361.pickle,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",20
16965,ZDM,362,task3-TSR-2.0,test,v1-task1-SR-ZDM-362.pickle,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",11
16966,ZDM,363,task3-TSR-2.0,test,v1-task1-SR-ZDM-363.pickle,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",8
16967,ZDM,364,task3-TSR-2.0,test,v1-task1-SR-ZDM-364.pickle,"``The Kid Stays in the Picture'' is a great story, terrifically told by the man who wrote it but this Cliff Notes edition is a cheat.",14
16968,ZDM,365,task3-TSR-2.0,test,v1-task1-SR-ZDM-365.pickle,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",11
16969,ZDM,366,task3-TSR-2.0,test,v1-task1-SR-ZDM-366.pickle,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.",15
16970,ZDM,367,task3-TSR-2.0,test,v1-task1-SR-ZDM-367.pickle,Griffin & Co. manage to be spectacularly outrageous.,6
16971,ZDM,368,task3-TSR-2.0,test,v1-task1-SR-ZDM-368.pickle,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",16
16972,ZDM,369,task3-TSR-2.0,test,v1-task1-SR-ZDM-369.pickle,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",12
16973,ZDM,370,task3-TSR-2.0,test,v1-task1-SR-ZDM-370.pickle,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,12
16974,ZDM,371,task3-TSR-2.0,test,v1-task1-SR-ZDM-371.pickle,It just doesn't have much else... especially in a moral sense.,6
16975,ZDM,372,task3-TSR-2.0,test,v1-task1-SR-ZDM-372.pickle,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,9
16976,ZDM,373,task3-TSR-2.0,test,v1-task1-SR-ZDM-373.pickle,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",15
16977,ZDM,374,task3-TSR-2.0,test,v1-task1-SR-ZDM-374.pickle,"But the talented cast alone will keep you watching, as will the fight scenes.",8
16978,ZDM,375,task3-TSR-2.0,test,v1-task1-SR-ZDM-375.pickle,It's solid and affecting and exactly as thought-provoking as it should be.,9
16979,ZDM,376,task3-TSR-2.0,test,v1-task1-SR-ZDM-376.pickle,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",11
16980,ZDM,377,task3-TSR-2.0,test,v1-task1-SR-ZDM-377.pickle,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",8
16981,ZDM,378,task3-TSR-2.0,test,v1-task1-SR-ZDM-378.pickle,"An important movie, a reminder of the power of film to move us and to make us examine our values.",13
16982,ZDM,379,task3-TSR-2.0,test,v1-task1-SR-ZDM-379.pickle,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",10
16983,ZDM,380,task3-TSR-2.0,test,v1-task1-SR-ZDM-380.pickle,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,13
16984,ZDM,381,task3-TSR-2.0,test,v1-task1-SR-ZDM-381.pickle,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",24
16985,ZDM,382,task3-TSR-2.0,test,v1-task1-SR-ZDM-382.pickle,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",17
16986,ZDM,383,task3-TSR-2.0,test,v1-task1-SR-ZDM-383.pickle,But what's nice is that there's a casual intelligence that permeates the script.,10
16987,ZDM,384,task3-TSR-2.0,test,v1-task1-SR-ZDM-384.pickle,Wedding feels a bit anachronistic.,5
16988,ZDM,385,task3-TSR-2.0,test,v1-task1-SR-ZDM-385.pickle,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",8
16989,ZDM,387,task3-TSR-2.0,test,v1-task1-SR-ZDM-387.pickle,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",18
16990,ZDM,388,task3-TSR-2.0,test,v1-task1-SR-ZDM-388.pickle,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",12
16991,ZDM,389,task3-TSR-2.0,test,v1-task1-SR-ZDM-389.pickle,The picture doesn't know it's a comedy.,6
16992,ZDM,390,task3-TSR-2.0,test,v1-task1-SR-ZDM-390.pickle,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,9
16993,ZDM,391,task3-TSR-2.0,test,v1-task1-SR-ZDM-391.pickle,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",8
16994,ZDM,392,task3-TSR-2.0,test,v1-task1-SR-ZDM-392.pickle,The sort of movie that gives tastelessness a bad rap.,8
16995,ZDM,393,task3-TSR-2.0,test,v1-task1-SR-ZDM-393.pickle,Its engaging simplicity is driven by appealing leads.,6
16996,ZDM,394,task3-TSR-2.0,test,v1-task1-SR-ZDM-394.pickle,"Fans of the TV series will be disappointed, and everyone else will be slightly bored.",11
16997,ZDM,395,task3-TSR-2.0,test,v1-task1-SR-ZDM-395.pickle,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",6
16998,ZDM,396,task3-TSR-2.0,test,v1-task1-SR-ZDM-396.pickle,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",13
16999,ZDM,397,task3-TSR-2.0,test,v1-task1-SR-ZDM-397.pickle,"It's not a particularly good film, but neither is it a monsterous one.",7
17000,ZDM,398,task3-TSR-2.0,test,v1-task1-SR-ZDM-398.pickle,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,6
17001,ZDM,399,task3-TSR-2.0,test,v1-task1-SR-ZDM-399.pickle,Martyr gets royally screwed and comes back for more.,6
17002,ZDN,360,task3-TSR-2.0,test,v1-task1-SR-ZDN-360.pickle,"Everything its title implies, a standard-issue crime drama spat out from the Tinseltown assembly line.",8
17003,ZDN,361,task3-TSR-2.0,test,v1-task1-SR-ZDN-361.pickle,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",13
17004,ZDN,362,task3-TSR-2.0,test,v1-task1-SR-ZDN-362.pickle,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",7
17005,ZDN,363,task3-TSR-2.0,test,v1-task1-SR-ZDN-363.pickle,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",6
17006,ZDN,364,task3-TSR-2.0,test,v1-task1-SR-ZDN-364.pickle,"``The Kid Stays in the Picture'' is a great story, terrifically told by the man who wrote it but this Cliff Notes edition is a cheat.",14
17007,ZDN,366,task3-TSR-2.0,test,v1-task1-SR-ZDN-366.pickle,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.",7
17008,ZDN,367,task3-TSR-2.0,test,v1-task1-SR-ZDN-367.pickle,Griffin & Co. manage to be spectacularly outrageous.,6
17009,ZDN,368,task3-TSR-2.0,test,v1-task1-SR-ZDN-368.pickle,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",16
17010,ZDN,369,task3-TSR-2.0,test,v1-task1-SR-ZDN-369.pickle,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",12
17011,ZDN,370,task3-TSR-2.0,test,v1-task1-SR-ZDN-370.pickle,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,8
17012,ZDN,371,task3-TSR-2.0,test,v1-task1-SR-ZDN-371.pickle,It just doesn't have much else... especially in a moral sense.,6
17013,ZDN,372,task3-TSR-2.0,test,v1-task1-SR-ZDN-372.pickle,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,7
17014,ZDN,373,task3-TSR-2.0,test,v1-task1-SR-ZDN-373.pickle,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",7
17015,ZDN,374,task3-TSR-2.0,test,v1-task1-SR-ZDN-374.pickle,"But the talented cast alone will keep you watching, as will the fight scenes.",7
17016,ZDN,375,task3-TSR-2.0,test,v1-task1-SR-ZDN-375.pickle,It's solid and affecting and exactly as thought-provoking as it should be.,8
17017,ZDN,376,task3-TSR-2.0,test,v1-task1-SR-ZDN-376.pickle,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",9
17018,ZDN,377,task3-TSR-2.0,test,v1-task1-SR-ZDN-377.pickle,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",10
17019,ZDN,378,task3-TSR-2.0,test,v1-task1-SR-ZDN-378.pickle,"An important movie, a reminder of the power of film to move us and to make us examine our values.",11
17020,ZDN,379,task3-TSR-2.0,test,v1-task1-SR-ZDN-379.pickle,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",10
17021,ZDN,380,task3-TSR-2.0,test,v1-task1-SR-ZDN-380.pickle,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,8
17022,ZDN,381,task3-TSR-2.0,test,v1-task1-SR-ZDN-381.pickle,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",18
17023,ZDN,382,task3-TSR-2.0,test,v1-task1-SR-ZDN-382.pickle,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",9
17024,ZDN,383,task3-TSR-2.0,test,v1-task1-SR-ZDN-383.pickle,But what's nice is that there's a casual intelligence that permeates the script.,5
17025,ZDN,384,task3-TSR-2.0,test,v1-task1-SR-ZDN-384.pickle,Wedding feels a bit anachronistic.,3
17026,ZDN,385,task3-TSR-2.0,test,v1-task1-SR-ZDN-385.pickle,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",8
17027,ZDN,386,task3-TSR-2.0,test,v1-task1-SR-ZDN-386.pickle,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",9
